รหัสโรงเรียน,ชื่อโรงเรียน,ระดับชั้น,ที่อยู่,ถนน,ตำบล,อำเภอ,จังหวัด,รหัสไปรษณีย์,โทร,แฟกซ์,เขต,ประเภท 1
46100064,บุญมีวิทยา,ป1-ป6,หมู่ที่ 13,หนองมันปลา,ร่องคำ,ร่องคำ,กาฬสินธุ์,46210,043-897565,043-897565,4601,1
46100065,ธนาศิริวัฒนศึกษา,ตอ-ป6,4  บ้านพิทักษ์,,ห้วยเม็ก,ห้วยเม็ก,กาฬสินธุ์,46170,,,4602,1
46100066,อนุบาลณัฐริกา,อ1-อ3,117 หมู่ที่ 4,,สมเด็จ,สมเด็จ,กาฬสินธุ์,46150,,,4603,1
46100067,เอกปัญญา,อ1-ป6,หมู่ที่ 9,,สมเด็จ,สมเด็จ,กาฬสินธุ์,46150,043-823457,,4603,1
46100068,บานเย็นศึกษา,ป1-ป6,หมู่ที่ 18,กมลาไสย-หนองแปน,กมลาไสย,กมลาไสย,กาฬสินธุ์,46130,,,4601,1
46100069,กิตติรวี,อ1-อ3,หมู่ที่ 10,,คำใหญ่,ห้วยเม็ก,กาฬสินธุ์,46170,,,4602,1
46100070,อนุบาลลำปาว,ตอ-อ3,2 หมู่ที่ 11,,นาเชือก,ยางตลาด,กาฬสินธุ์,46120,,,4602,1
46100071,มัธยมธษพล,ม1-ม6,บ้านดงมูล หมู่ที่ 11,,ดงมูล,หนองกุงศรี,กาฬสินธุ์,46120,,,4602,1
46100072,รุ่งรัศมีเดชาวิทย์,ตอ-ป6,บ้านสร้างแก้ว หมุ่ที่ 2,กระนวน-ท่าคันโท,กุงเก่า,ท่าคันโท,กาฬสินธุ์,46190,,,4602,1
47100002,เซนต์โยเซฟท่าแร่,อ1-ม6,31  หมู่ที่ 6,สกลนคร-นครพนม,ท่าแร่,เมืองสกลนคร,สกลนคร,47230,42751201,42751182,4701,1
47100003,นิรมลวิทยา,อ1-ม3,1  หมู่ที่ 16,สกลนคร-นครพนม,เชียงเครือ,เมืองสกลนคร,สกลนคร,47000,42754020,,4701,1
47100004,อนุบาลร่วมฤทัย,อ1-อ3,77/1  ซอย 4,สกล-นาแก,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42714063,42714063,4701,1
47100005,เซนต์ยอแซฟสกลนคร,อ1-ม3,361,สกล-อุดรธานี(นิตโย),ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42711386,42712022,4701,1
47100007,ประภัสสรสกลนคร,อ1-ป6,251/23,ไอทียู ม.ไตรภพ,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42732123,,4701,1
47100008,อนุบาลจิตธิดา,อ1-อ3,787/3  หมู่ที่ 10,สุขเกษม,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42733412,,4701,1
47100010,อนุบาลนวลมณี,อ1-อ3,108  หมู่ที่ 11,สกล-อุดรธานี,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42713574,42713574,4701,1
47100011,อนุบาลภวิกา,อ1-อ3,188  หมู่ที่ 13,,ขมิ้น,เมืองสกลนคร,สกลนคร,47000,42759095,,4701,1
47100012,อนุบาลภนิตา,อ1-อ3,1476/31 ซอย 5,รัฐพัฒนา,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,42713800,,4701,1
47100014,อนุบาลจินดาพร,อ1-อ3,224,,พรรณา,พรรณานิคม,สกลนคร,47130,,,4702,1
47100015,เมธาศึกษา,อ1-ป6,หมู่ที่ 2,พรรณาอากาศ,พรรณา,พรรณานิคม,สกลนคร,47130,14714946,,4702,1
47100016,อุดมจิตวิทยา,อ1-อ3,469  หมู่ที่ 8,,พังโคน,พังโคน,สกลนคร,47160,42,771,950,097,104,500,,4702,1
47100017,มารีย์พิทักษ์พังโคน,อ1-ป6,338,รอบเมือง,พังโคน,พังโคน,สกลนคร,47160,42,734,884,042,771,000,42734884,4702,1
47100018,อนุบาลปิยะธิดา,อ1-อ3,99/9   ซอยสาธารณประโยชน์,จิระพัฒนา,พังโคน,พังโคน,สกลนคร,47160,42771314,42771788,4702,1
47100019,อนุบาลวาริชภูมิ,อ1-ป6,65 หมู่ที่ 16,วาริชนาบ่อ,วาริชภูมิ,วาริชภูมิ,สกลนคร,47150,42,781,053,099,443,500,,4702,1
47100020,อนุบาลเพ็ญจันทร์,อ1-ป6,372 หมู่ที่ 4,พังโคน-บึงกาฬ,วานรนิวาส,วานรนิวาส,สกลนคร,47120,42791106,42791909,4703,1
47100021,อนุบาลโกญจนาท,อ1-อ3,21 หมู่ที่ 3,เรืองศรี,วานรนิวาส,วานรนิวาส,สกลนคร,47120,42791373,42791636,4703,1
47100022,อนุบาลร่มเกษ,อ1-อ3,224,พังโคม-บึงกาฬ,คำตากล้า,คำตากล้า,สกลนคร,47250,42796042,42796039,4703,1
47100023,อนุบาลเพ็ญจันทร์บ้านม่วง,อ1-อ3,208 หมู่ที่ 2,โพนใคร-นาจาน,ม่วง,บ้านม่วง,สกลนคร,47140,42794230,,4703,1
47100024,อนุบาลแสงอรุณ,อ1-ป6,,ไทยพาณิชย์,อากาศ,อากาศอำนวย,สกลนคร,47170,42799102,,4703,1
47100025,อนุบาลสุวรรณเทน,อ1-ป6,358,ไชยสงคราม,สว่างแดนดิน,สว่างแดนดิน,สกลนคร,47110,42721118,,4702,1
47100026,มารีย์พิทักษ์สว่างแดนดิน,อ1-ม3,53  หมู่ที่ 18,นิตโย,สว่างแดนดิน,สว่างแดนดิน,สกลนคร,47110,42721552,42721898,4702,1
47100027,อนุบาลสิริพร,อ1-อ3,705,สีห์พนม,สว่างแดนดิน,สว่างแดนดิน,สกลนคร,47110,42722371,42722372,4702,1
47100028,อนุบาลจรูญลักษณ์,อ1-อ3,224 หมู่ที่ 6  บ้านน้ำพุงสามัคคี,,เต่างอย,เต่างอย,สกลนคร,47260,42761034,,4701,1
47100029,อนุบาลรพีพร,อ1-อ3,,,ตองโขบ,โคกศรีสุพรรณ,สกลนคร,47280,42766567,,4701,1
47100030,อนุบาลชนิกานต์,อ1-อ3,35  หมู่ที่ 2,สกลนคร-นาแก,ตองโขบ,โคกศรีสุพรรณ,สกลนคร,47280,42766020,,4701,1
47100031,อนุบาลเจริญวัฒนา,อ1-อ3,467,คำภูแสน (สว่าง-นาบัว),เจริญศิลป์,เจริญศิลป์,สกลนคร,47290,42709326,,4702,1
47100046,การกุศลวัดบูรพา,อ1-ป6,153  หมู่ที่ 9,บ้านโพนงาม,แวง,สว่างแดนดิน,สกลนคร,47110,,,4702,1
47100048,อนุบาลสุรียาพร,อ1-อ3,115  หมู่ที่ 11,,วาริชภูมิ,วาริชภูมิ,สกลนคร,47150,,,4702,1
47100049,อนุบาลอังสนา,อ1-อ3,509 หมู่ที่ 1,,กุสุมาลย์,กุสุมาลย์,สกลนคร,47210,,,4701,1
47100053,อนุบาลปิ่นเกศ,อ1-อ3,176 ม.9,อากาศอำนวย-พรรณนิคม,โพนแพง,อากาศอำนวย,สกลนคร,47170,,,4703,1
47100054,วัดบูรพาวิทยาการกุศล,ม1-ม3,222 ม.5 บ้านดงเย็น,,คำตากล้า,คำตากล้า,สกลนคร,47250,,,4703,1
47100055,ต้นเกษพิทยา,ตอ-อ3,10 ม.14,กุดจิก-หนามแท่ง,บงใต้,สว่างแดนดิน,สกลนคร,47110,,,4702,1
47100056,อนุบาลมนเทียร,ตอ-อ3,5055 ซ.สามัคคีธรรม ม.10,,แวง,สว่างแดนดิน,สกลนคร,47110,,,4702,1
47100057,ปารวรรณศึกษา,อ1-ป6,28 ม.1,ผดุงวารีย์,วาริชภูมิ,วาริชภูมิ,สกลนคร,47150,,,4702,1
47100059,อนุบาลแสงมณี,ตอ-อ3,198 ม.11,สว่างแดนดิน-ส่องดาว,ส่องดาว,ส่องดาว,สกลนคร,47190,,,4702,1
47100060,ณัฐฑิยาสกลนคร,อ1-ป3,275 ม.4,,ฮางโฮง,เมืองสกลนคร,สกลนคร,47000,,,4701,1
47100061,อนุบาลวรรณทอง,อ1-ป6,182 ม.3,,กุดบาก,กุดบาก,สกลนคร,47180,,,4701,1
47100062,ภูพานหลวง,อ1-ป6,475 ม.6,,สว่างแดนดิน,สว่างแดนดิน,สกลนคร,47110,,,4702,1
47100063,อนุบาลบ้านทองพูน,ตอ-อ3,4038 ม.4,,แวง,สว่างแดนดิน,สกลนคร,47110,,,4702,1
47100064,อนุบาลรัตนพร,อ1-อ3,178 หมู่ที่ 5,,ท่าแร่,เมืองสกลนคร,สกลนคร,47230,,,4701,1
47100069,อนุบาลเก่งดีมีสุข,อ1-อ3,105  หมู่ที่ 6,,เต่างอย,เต่างอย,สกลนคร,47260,,,4701,1
47100070,อนุบาลภัทรวรรณ,อ1-อ3,47  หมู่ที่ 2,วาริช-ภูวง,คำบ่อ,วาริชภูมิ,สกลนคร,47150,,,4702,1
47100071,อนุบาลสรัลพร,อ1-อ3,283 หมู่ที่ 11,,ส่องดาว,ส่องดาว,สกลนคร,47190,,,4702,1
47100072,ศรีสกลกิจการกุศลวัดศรีสุมังคล์,ม1-ม6,1063,เรืองสวัสดิ์,ธาตุเชิงชุม,เมืองสกลนคร,สกลนคร,47000,,,4701,1
47100073,อนุบาลนิคมน้ำอูน,อ1-อ3,62 หมู่ที่ 6,,หนองปลิง,นิคมน้ำอูน,สกลนคร,47270,,,4702,1
47100074,กิจเจริญวิทยา,อ1-อ3,131 หมู่ที่ 10,,พรรณา,พรรณานิคม,สกลนคร,47130,,,4702,1
48100001,อนุบาลนิลวรรณ,อ1-อ3,19-ม.ค.,นครพนม-ท่าอุเทน (เปรมประชา),ในเมือง,เมืองนครพนม,นครพนม,48000,42513955,,4801,1
48100002,สันตยานันท์,ตอ-ม3,30,สุนทรวิจิตร,ในเมือง,เมืองนครพนม,นครพนม,48000,42511490,42515663,4801,1
48100003,อนุบาลมีสุข,ตอ-อ3,239,แสงเจริญ,ปลาปาก,ปลาปาก,นครพนม,48160,42,589,186,042,589,000,,4801,1
48100004,อนุบาลวรรณรัตน์,อ1-อ3,349  หมู่ที่ 5,แพงพิทักษ์,บ้านแพง,บ้านแพง,นครพนม,48140,42591161,,4802,1
48100005,อนุบาลเชษฐานงนุช,อ1-ป6,123 หมู่ที่ 11  ซอยเทเวศสำราญ,พนมพนารักษ์,ธาตุพนม,ธาตุพนม,นครพนม,48110,42541143,,4801,1
48100006,อนุบาลธาตุพนม,อ1-อ3,25  หมู่ที่ 13  ซอยราษฎร์ประกิต,ชยางกรู,ธาตุพนม,ธาตุพนม,นครพนม,48110,42525631,,4801,1
